Recording date:	2017/10/06
Recording time:	14:45:27
Recording resolution	1366 x 768

pygaze initiation report start
display resolution: 1366x768
display size in cm: 33.8x27.1
fixation threshold: 1.5 degrees
speed threshold: 35 degrees/second
acceleration threshold: 9500 degrees/second**2
pygaze initiation report end
pygaze calibration report start
samplerate: 59 Hz
sampletime: 16.7999535193 ms
accuracy (in pixels): LX=681.937, LY=383.2378, RX=681.9432, RY=383.2292
precision (RMS noise in pixels): X=18.3030052177, Y=26.7581763205
distance between participant and display: 57.0 cm
fixation threshold: 51.3107898708 pixels
speed threshold: 1.19697837223 pixels/ms
accuracy threshold: 327.904497397 pixels/ms**2
pygaze calibration report end
TimeStamp	GazePointXLeft	GazePointYLeft	ValidityLeft	GazePointXRight	GazePointYRight	ValidityRight	GazePointX	GazePointY	Event
2266.9	384.0969	398.4482	0	361.0124	321.7542	0	0.2727	0.4689	
2283.6	361.2255	373.0483	0	337.0120	362.3866	0	0.2556	0.4788	
2300.3	369.1096	386.2781	0	363.9261	329.8128	0	0.2683	0.4662	
2316.9	367.5463	386.9057	0	363.0318	341.0197	0	0.2674	0.4739	
2333.6	360.1970	394.6433	0	356.9488	332.0073	0	0.2625	0.4731	
2350.2	359.4078	377.1771	0	379.1012	290.7956	0	0.2703	0.4349	
2366.9	365.8583	370.9734	0	357.6545	331.3335	0	0.2648	0.4572	
2383.6	374.0368	368.6509	0	354.1693	359.6994	0	0.2665	0.4742	
2400.2	368.9793	394.3897	0	356.7516	381.9079	0	0.2656	0.5054	
2416.9	361.6159	400.2032	0	350.9103	357.3163	0	0.2608	0.4932	
2433.6	358.2724	369.9845	0	363.6073	337.4758	0	0.2642	0.4606	
2450.2	362.3416	385.9820	0	334.0363	334.1398	0	0.2549	0.4688	
2466.9	357.1271	362.0597	0	343.6336	356.3378	0	0.2565	0.4677	
2483.6	365.1563	368.9127	0	359.2109	364.8274	0	0.2651	0.4777	
2500.2	362.2632	372.2253	0	364.6176	323.0892	0	0.2661	0.4527	
2516.9	355.7674	382.5930	0	348.4282	339.4894	0	0.2578	0.4701	
2533.6	370.4284	385.8652	0	354.7607	332.7770	0	0.2654	0.4679	
2550.2	363.5146	389.5363	0	366.2494	357.5402	0	0.2671	0.4864	
2566.9	379.2824	379.7609	0	348.9011	346.8250	0	0.2665	0.4730	
2583.6	369.4250	388.8746	0	355.5706	348.5685	0	0.2654	0.4801	
2600.2	358.4553	366.1429	0	359.0100	331.7195	0	0.2626	0.4543	
2616.9	367.2717	388.6050	0	354.0738	352.3622	0	0.2640	0.4824	
2633.6	379.0216	377.6473	0	362.5344	361.2382	0	0.2714	0.4810	
2650.2	361.7342	391.7299	0	357.3748	339.2294	0	0.2632	0.4759	
2666.9	375.6173	397.7289	0	341.8625	358.0467	0	0.2626	0.4920	
2683.6	358.6338	404.2047	0	357.0037	348.2672	0	0.2619	0.4899	
2700.3	379.6059	403.1390	0	359.1592	351.7804	0	0.2704	0.4915	
2716.9	390.1462	391.9159	0	355.9387	342.1692	0	0.2731	0.4779	
2733.6	358.7041	389.7344	0	361.2307	324.5666	0	0.2635	0.4650	
2750.3	357.4640	399.0606	0	359.6827	325.3324	0	0.2625	0.4716	
2766.9	360.5992	405.7611	0	367.8938	342.0448	0	0.2667	0.4869	
2783.6	372.6514	382.6626	0	360.9445	341.4156	0	0.2685	0.4714	
2800.3	356.8194	395.4293	0	359.4543	351.2578	0	0.2622	0.4861	
2816.9	363.2148	394.5832	0	367.5379	340.4007	0	0.2675	0.4785	
2833.6	365.4523	404.0507	0	349.2287	337.4027	0	0.2616	0.4827	
2850.3	345.0625	391.3930	0	365.3789	348.6618	0	0.2600	0.4818	
2866.9	346.4016	376.3316	0	339.9672	342.4218	0	0.2512	0.4679	
2883.6	366.8475	397.5135	0	346.0347	350.4892	0	0.2609	0.4870	
2900.3	346.5987	403.4758	0	352.6504	345.0620	0	0.2559	0.4873	
2916.9	358.4896	389.9983	0	344.4129	342.8297	0	0.2573	0.4771	
2933.6	351.7294	402.9599	0	344.2064	330.3081	0	0.2547	0.4774	
2950.2	354.4531	393.9364	0	341.7785	329.2062	0	0.2548	0.4708	
2966.9	348.6982	404.6164	0	358.9139	325.1283	0	0.2590	0.4751	
2983.6	348.1637	385.9933	0	355.5428	322.3497	0	0.2576	0.4612	
3000.3	341.2092	398.1532	0	367.1831	314.6537	0	0.2593	0.4641	
3016.9	355.2314	391.9469	0	327.8239	359.5568	0	0.2500	0.4893	
3033.6	350.5696	394.7422	0	355.5781	339.4654	0	0.2585	0.4780	
3050.2	337.0503	392.9374	0	365.9985	307.2041	0	0.2573	0.4558	
3066.9	360.4128	399.5371	0	361.3449	335.8677	0	0.2642	0.4788	
3083.6	339.4662	387.2452	0	353.8729	338.0090	0	0.2538	0.4722	
3100.2	339.0969	422.3228	0	355.6217	325.0071	0	0.2543	0.4865	
3116.9	331.6142	411.4037	0	364.9839	327.1790	0	0.2550	0.4808	
3133.6	352.6182	392.1771	0	351.8948	339.9075	0	0.2579	0.4766	
3150.2	340.6864	407.5811	0	363.8755	341.9518	0	0.2579	0.4880	
3166.9	335.5355	400.0331	0	355.9463	314.0353	0	0.2531	0.4649	
3183.6	339.0453	407.0658	0	362.2472	298.0226	0	0.2567	0.4590	
3200.2	351.7879	415.3700	0	361.1010	342.8778	0	0.2609	0.4937	
3216.9	332.3621	391.5735	0	342.4697	338.7984	0	0.2470	0.4755	
3233.6	345.5643	409.2422	0	359.9592	330.6527	0	0.2582	0.4817	
3250.2	328.2783	388.5064	0	364.3479	336.9261	0	0.2535	0.4723	
3266.9	343.5173	403.3846	0	353.7419	350.4171	0	0.2552	0.4908	
3283.6	361.4551	400.2715	0	350.2118	356.7179	0	0.2605	0.4928	
3300.2	365.1440	412.3301	0	376.7877	303.3348	0	0.2716	0.4659	
3316.9	324.8377	395.2385	0	354.7432	343.6790	0	0.2487	0.4811	
3333.6	330.6319	402.1393	0	356.2345	321.7201	0	0.2514	0.4713	
3350.2	345.7435	413.1547	0	356.2051	328.3816	0	0.2569	0.4828	
3366.9	336.7954	394.4501	0	368.5050	340.0229	0	0.2582	0.4782	
3383.6	351.5733	415.2076	0	354.5058	345.6712	0	0.2584	0.4954	
3400.2	327.7023	393.9239	0	363.9832	335.5168	0	0.2532	0.4749	
3416.9	336.8708	396.0884	0	357.2480	333.6896	0	0.2541	0.4751	
3433.6	336.9417	399.8063	0	357.4008	348.3619	0	0.2542	0.4871	
3450.2	333.7890	391.7525	0	342.6310	336.4131	0	0.2476	0.4741	
3466.9	336.1038	411.4226	0	359.5835	311.8003	0	0.2546	0.4708	
3483.5	339.5480	405.6341	0	338.4075	339.7983	0	0.2482	0.4853	
3500.2	344.5379	397.8227	0	339.4071	337.6174	0	0.2503	0.4788	
3516.9	327.6688	415.8701	0	354.8507	330.5883	0	0.2498	0.4860	
3533.6	329.8187	382.9562	0	342.6591	342.2229	0	0.2461	0.4721	
3550.2	344.1326	403.2622	0	364.1264	346.1155	0	0.2592	0.4879	
3566.9	344.4003	417.1497	0	349.5255	350.5659	0	0.2540	0.4998	
3583.6	337.9088	406.4031	0	339.8840	340.6370	0	0.2481	0.4864	
3600.2	329.9611	428.7621	0	354.1965	336.7163	0	0.2504	0.4984	
3616.9	335.0535	413.2443	0	340.1914	335.6325	0	0.2472	0.4875	
3633.6	337.2658	394.5841	0	350.3518	341.9656	0	0.2517	0.4795	
3650.2	348.0120	424.5310	0	348.1015	345.5794	0	0.2548	0.5014	
3666.9	348.5659	403.9668	0	352.9531	332.1180	0	0.2568	0.4792	
3683.6	353.2981	413.7383	0	351.0966	336.4107	0	0.2578	0.4884	
3700.2	340.8929	421.4445	0	346.7414	339.0400	0	0.2517	0.4951	
3716.8	361.2849	415.0308	0	343.7232	323.6689	0	0.2581	0.4809	
3733.5	360.2740	408.9404	0	345.6966	327.3461	0	0.2584	0.4794	
3750.1	347.2445	416.4223	0	339.9866	324.1303	0	0.2515	0.4821	
3766.8	347.8498	393.2768	0	339.0825	342.6475	0	0.2514	0.4791	
3783.5	346.7510	404.2278	0	368.6570	324.0637	0	0.2619	0.4741	
3800.1	348.1399	397.9678	0	350.3969	344.2932	0	0.2557	0.4832	
3816.8	356.0641	409.1365	0	353.9893	335.8146	0	0.2599	0.4850	
3833.5	352.6083	388.6567	0	338.7189	329.2169	0	0.2530	0.4674	
3850.1	345.8903	414.4446	0	328.3610	346.5926	0	0.2468	0.4955	
83.1									start_trial 5
834.3									start_stimuli stim_a7__vs__stim_b7
3832.0									stop_stimuli stim_a7__vs__stim_b7
3832.2									stop_trial
TimeStamp	GazePointXLeft	GazePointYLeft	ValidityLeft	GazePointXRight	GazePointYRight	ValidityRight	GazePointX	GazePointY	Event
0.0	-1.0000	-1.0000	4	-1.0000	-1.0000	4	-1.0000	-1.0000	
16.7	-1.0000	-1.0000	4	-1.0000	-1.0000	4	-1.0000	-1.0000	
33.3	-1.0000	-1.0000	4	-1.0000	-1.0000	4	-1.0000	-1.0000	
50.0	-1.0000	-1.0000	4	-1.0000	-1.0000	4	-1.0000	-1.0000	
66.7	-1.0000	-1.0000	4	-1.0000	-1.0000	4	-1.0000	-1.0000	
83.3	-1.0000	-1.0000	4	-1.0000	-1.0000	4	-1.0000	-1.0000	
98.6	-1.0000	-1.0000	4	-1.0000	-1.0000	4	-1.0000	-1.0000	
115.2	-1.0000	-1.0000	4	-1.0000	-1.0000	4	-1.0000	-1.0000	
133.3	344.4178	412.2810	0	346.5046	365.5032	0	0.2529	0.5064	
150.0	336.7758	390.7809	0	360.8815	325.3415	0	0.2554	0.4662	
166.6	353.4423	394.4314	0	344.4635	318.9357	0	0.2555	0.4644	
183.3	333.7366	387.4784	0	364.7204	341.6948	0	0.2557	0.4747	
200.0	339.7645	418.2870	0	360.8970	324.3589	0	0.2565	0.4835	
216.0	-1.0000	-1.0000	4	-1.0000	-1.0000	4	-1.0000	-1.0000	
233.6	335.2756	386.4211	0	346.2374	336.3815	0	0.2495	0.4706	
250.2	338.0900	379.3510	0	345.3734	351.0738	0	0.2502	0.4755	
266.9	342.4080	420.9769	0	373.6185	250.1273	0	0.2621	0.4369	
283.7	342.5147	416.8449	0	334.4124	368.1188	0	0.2478	0.5110	
300.4	424.5267	400.1631	0	435.8194	351.0534	0	0.3149	0.4891	
317.1	636.0075	373.9143	0	623.5081	337.2643	0	0.4610	0.4630	
333.7	643.2637	365.9023	0	638.2164	368.5223	0	0.4691	0.4781	
350.4	631.5619	380.3199	0	630.1950	349.7025	0	0.4618	0.4753	
367.1	635.7769	377.4439	0	638.9428	318.1239	0	0.4666	0.4528	
383.7	654.1335	370.4197	0	624.6523	429.7810	0	0.4681	0.5210	
400.4	641.1370	372.5985	0	639.8094	377.1449	0	0.4689	0.4881	
417.1	653.4492	375.9832	0	655.1489	314.8036	0	0.4790	0.4497	
433.7	637.6607	353.4777	0	645.5560	336.4419	0	0.4697	0.4492	
450.4	692.2444	373.4767	0	702.6696	381.3764	0	0.5106	0.4914	
467.1	681.2480	362.7036	0	686.6746	366.3793	0	0.5007	0.4747	
483.7	672.9700	378.6515	0	674.8549	355.2299	0	0.4933	0.4778	
500.4	676.4559	393.4117	0	699.3923	459.1657	0	0.5036	0.5551	
517.0	691.3236	376.2310	0	687.6561	387.0928	0	0.5048	0.4970	
533.7	679.9125	387.3639	0	655.4003	489.7198	0	0.4888	0.5710	
550.4	667.7630	363.0070	0	671.7106	382.1825	0	0.4903	0.4851	
567.0	671.4559	371.6702	0	686.0441	378.8694	0	0.4969	0.4886	
583.7	687.5172	367.7370	0	684.8657	391.2047	0	0.5023	0.4941	
600.4	680.7911	360.9053	0	692.8769	357.8806	0	0.5028	0.4680	
617.0	681.5999	359.2887	0	672.7713	370.5681	0	0.4957	0.4752	
633.7	673.9861	377.4426	0	666.3288	382.0819	0	0.4906	0.4945	
650.4	681.9339	374.2457	0	687.7126	357.2069	0	0.5013	0.4762	
667.0	685.4162	363.7299	0	688.7266	319.0428	0	0.5030	0.4445	
683.7	676.7330	387.7632	0	668.9277	360.7623	0	0.4926	0.4873	
700.3	687.9834	388.2608	0	678.8514	364.7235	0	0.5003	0.4902	
717.0	678.1237	367.2416	0	682.0125	400.8822	0	0.4979	0.5001	
733.7	677.9437	363.2399	0	680.6170	364.5993	0	0.4973	0.4739	
750.3	679.4025	389.0371	0	672.0549	361.0923	0	0.4947	0.4884	
767.0	721.2705	399.4674	0	657.0018	365.3130	0	0.5045	0.4979	
783.8	670.7168	373.1902	0	666.2594	398.0442	0	0.4894	0.5021	
800.5	665.2617	389.3452	0	667.6073	387.3188	0	0.4879	0.5056	
817.1	677.7073	391.0820	0	658.1608	337.4758	0	0.4890	0.4743	
833.8	673.8040	380.3487	0	676.3514	312.9876	0	0.4942	0.4514	
850.5	676.5303	374.8640	0	669.1235	357.8251	0	0.4926	0.4770	
867.1	674.9273	386.7138	0	681.7474	331.7462	0	0.4966	0.4677	
883.8	663.2134	392.3208	0	662.4199	341.3764	0	0.4852	0.4777	
900.5	763.5228	350.6373	0	679.2318	318.4011	0	0.5281	0.4356	
917.1	676.0410	383.9566	0	653.8107	366.9439	0	0.4868	0.4889	
933.8	679.0469	370.0246	0	642.4019	379.7784	0	0.4837	0.4882	
950.5	706.6708	374.2099	0	665.5727	379.2931	0	0.5023	0.4906	
967.2	682.5174	379.5135	0	647.3876	377.0877	0	0.4868	0.4926	
983.8	676.9757	394.9736	0	652.0356	376.9226	0	0.4865	0.5025	
1000.5	681.3997	393.5529	0	667.0302	355.8200	0	0.4936	0.4879	
1017.2	702.7211	362.6732	0	679.9160	332.6190	0	0.5061	0.4527	
1033.8	675.4763	377.2273	0	655.2281	370.8353	0	0.4871	0.4870	
1050.5	682.5922	375.4272	0	665.0892	387.1756	0	0.4933	0.4965	
1067.2	684.4485	382.3405	0	674.2132	374.0581	0	0.4973	0.4924	
1083.8	686.3920	369.1754	0	664.2194	353.8302	0	0.4944	0.4707	
1100.5	658.1536	381.8756	0	670.7514	388.7661	0	0.4864	0.5017	
1117.2	478.5554	362.5927	0	471.6968	358.6737	0	0.3478	0.4696	
1133.8	350.9896	369.6445	0	351.0162	338.8326	0	0.2570	0.4612	
1150.5	332.5915	401.6758	0	347.3868	321.4598	0	0.2489	0.4708	
1167.2	339.0286	356.0124	0	364.5926	341.2671	0	0.2575	0.4540	
1183.9	375.8907	389.5977	0	356.8771	335.3269	0	0.2682	0.4720	
1200.5	356.0795	336.5492	0	355.1674	349.6560	0	0.2603	0.4467	
1217.2	352.7956	366.4797	0	335.1565	333.8024	0	0.2518	0.4559	
1233.9	357.1054	372.7011	0	344.0630	346.0469	0	0.2567	0.4679	
1250.5	367.0116	382.1625	0	342.2870	350.2960	0	0.2596	0.4769	
1267.2	364.4125	360.3156	0	334.5814	336.8353	0	0.2559	0.4539	
1283.9	360.6382	365.1356	0	351.0599	338.3759	0	0.2605	0.4580	
1300.4	350.4260	372.4858	0	347.5945	313.9998	0	0.2555	0.4469	
1317.1	367.7452	351.4145	0	347.3363	358.8991	0	0.2617	0.4624	
1333.8	368.9536	367.9433	0	341.8338	286.6042	0	0.2602	0.4261	
1350.4	355.5790	345.8664	0	339.3515	342.6759	0	0.2544	0.4483	
1367.1	374.1022	365.3804	0	360.8239	355.8521	0	0.2690	0.4696	
1383.8	372.5661	363.7569	0	348.4064	348.3606	0	0.2639	0.4636	
1400.4	351.3745	365.1081	0	349.2332	358.6355	0	0.2564	0.4712	
1417.1	369.4761	361.9439	0	335.6400	372.4975	0	0.2581	0.4782	
1433.8	375.9137	389.7382	0	352.7798	350.3382	0	0.2667	0.4818	
1450.4	315.4914	639.0756	0	380.1469	450.0959	0	0.2546	0.7091	
1467.1	-1.0000	-1.0000	4	-1.0000	-1.0000	4	-1.0000	-1.0000	
1483.8	-1.0000	-1.0000	4	-1.0000	-1.0000	4	-1.0000	-1.0000	
1500.4	-1.0000	-1.0000	4	-1.0000	-1.0000	4	-1.0000	-1.0000	
1517.1	416.9221	816.1532	0	-1.0000	-1.0000	4	0.3052	1.0627	
1533.8	407.1500	756.3789	0	-1.0000	-1.0000	4	0.2981	0.9849	
1550.5	472.3529	763.5554	0	419.0191	644.2617	0	0.3263	0.9165	
1567.1	382.3047	769.7884	0	351.1517	689.2118	0	0.2685	0.9499	
1583.8	391.8885	670.9511	0	500.2731	528.7389	0	0.3266	0.7810	
1599.6	-1.0000	-1.0000	4	-1.0000	-1.0000	4	-1.0000	-1.0000	
1617.1	191.2871	380.1100	0	328.6718	501.0246	0	0.1903	0.5737	
1633.8	315.7668	417.2324	0	298.3077	209.2335	0	0.2248	0.4079	
1650.5	335.2908	370.9973	0	270.6318	255.7715	0	0.2218	0.4081	
1667.1	337.7532	411.1310	0	296.5614	385.8773	0	0.2322	0.5189	
1683.8	347.3370	429.7166	0	296.6573	350.1990	0	0.2357	0.5078	
1700.5	480.5209	788.5835	0	332.8411	644.4935	0	0.2977	0.9330	
1717.1	-1.0000	-1.0000	4	-1.0000	-1.0000	4	-1.0000	-1.0000	
1733.8	-1.0000	-1.0000	4	-1.0000	-1.0000	4	-1.0000	-1.0000	
1750.5	-1.0000	-1.0000	4	-1.0000	-1.0000	4	-1.0000	-1.0000	
1767.1	-1.0000	-1.0000	4	-1.0000	-1.0000	4	-1.0000	-1.0000	
1783.8	-1.0000	-1.0000	4	-1.0000	-1.0000	4	-1.0000	-1.0000	
1800.4	-1.0000	-1.0000	4	-1.0000	-1.0000	4	-1.0000	-1.0000	
1817.0	-1.0000	-1.0000	4	-1.0000	-1.0000	4	-1.0000	-1.0000	
1833.7	-1.0000	-1.0000	4	-1.0000	-1.0000	4	-1.0000	-1.0000	
1850.5	-1.0000	-1.0000	4	-1.0000	-1.0000	4	-1.0000	-1.0000	
1867.2	-1.0000	-1.0000	4	-1.0000	-1.0000	4	-1.0000	-1.0000	
1884.3	-1.0000	-1.0000	4	-1.0000	-1.0000	4	-1.0000	-1.0000	
1901.0	-1.0000	-1.0000	4	-1.0000	-1.0000	4	-1.0000	-1.0000	
1918.1	-1.0000	-1.0000	4	-1.0000	-1.0000	4	-1.0000	-1.0000	
1934.8	-1.0000	-1.0000	4	-1.0000	-1.0000	4	-1.0000	-1.0000	
1951.4	-1.0000	-1.0000	4	-1.0000	-1.0000	4	-1.0000	-1.0000	
1968.9	370.0242	411.8220	0	312.6164	357.9267	0	0.2499	0.5011	
1985.6	-1.0000	-1.0000	4	-1.0000	-1.0000	4	-1.0000	-1.0000	
2003.2	343.4846	366.5553	0	302.6035	273.1155	0	0.2365	0.4165	
2019.9	-1.0000	-1.0000	4	-1.0000	-1.0000	4	-1.0000	-1.0000	
2037.4	331.4565	358.8376	0	317.9117	349.2109	0	0.2377	0.4610	
2054.1	345.3083	356.2677	0	298.7137	347.2070	0	0.2357	0.4580	
2070.7	351.2334	240.7025	0	311.9481	361.0876	0	0.2427	0.3918	
2087.4	330.8894	367.7872	0	320.3152	327.9043	0	0.2384	0.4529	
2104.1	331.9582	378.6070	0	303.6715	342.5059	0	0.2327	0.4695	
2120.7	332.5254	362.5718	0	313.8162	350.1553	0	0.2366	0.4640	
2137.4	337.7875	356.1349	0	291.3354	346.2184	0	0.2303	0.4573	
2154.1	320.5081	357.1775	0	303.8304	364.2490	0	0.2285	0.4697	
2170.7	333.4444	372.5053	0	307.6478	331.7626	0	0.2347	0.4585	
2187.4	340.9443	372.5889	0	307.2777	323.3419	0	0.2373	0.4531	
2204.0	323.4687	352.9039	0	322.5562	286.4256	0	0.2365	0.4162	
2220.7	330.6919	336.6754	0	307.3778	344.2369	0	0.2336	0.4433	
2237.4	326.5310	353.0819	0	310.4405	340.4218	0	0.2332	0.4515	
2254.0	315.2995	348.3171	0	313.1908	368.7221	0	0.2300	0.4668	
2270.7	308.5000	366.9452	0	302.9205	361.6319	0	0.2238	0.4743	
2287.4	328.2157	351.7046	0	309.6388	306.2103	0	0.2335	0.4283	
2304.1	329.5340	377.1361	0	318.3579	352.2988	0	0.2371	0.4749	
2320.8	327.1129	351.4476	0	295.8137	334.6486	0	0.2280	0.4467	
2337.4	304.7023	352.8299	0	315.3875	314.1525	0	0.2270	0.4342	
2354.1	316.2933	357.8975	0	307.4798	339.9564	0	0.2283	0.4543	
2370.8	309.9725	360.2846	0	306.2438	342.6704	0	0.2256	0.4577	
2387.4	348.3386	343.8161	0	344.1346	332.5852	0	0.2535	0.4404	
2404.1	352.8170	354.3878	0	352.0947	349.1719	0	0.2580	0.4580	
2420.8	368.0306	325.3164	0	360.3192	362.0725	0	0.2666	0.4475	
2437.4	371.2597	363.0871	0	339.1174	350.4208	0	0.2600	0.4645	
2454.1	380.5660	364.7371	0	353.9926	324.0282	0	0.2689	0.4484	
2470.8	374.7788	362.0939	0	341.5476	377.2675	0	0.2622	0.4814	
2487.4	366.3319	362.4096	0	336.3039	360.5932	0	0.2572	0.4707	
2504.1	364.9727	361.1364	0	362.6908	344.3267	0	0.2663	0.4593	
2520.8	374.9551	337.8434	0	332.8567	355.7019	0	0.2591	0.4515	
2537.4	382.6779	352.5318	0	342.6148	377.7081	0	0.2655	0.4754	
2554.1	363.4555	344.5825	0	347.9579	336.0129	0	0.2604	0.4431	
2570.8	387.0745	383.4734	0	352.7967	318.9166	0	0.2708	0.4573	
2587.4	372.4837	372.8730	0	347.9981	348.9903	0	0.2637	0.4700	
2604.1	370.8705	367.3717	0	356.2397	391.6956	0	0.2661	0.4942	
2620.8	377.6440	338.8787	0	341.4647	373.0338	0	0.2632	0.4635	
2637.4	389.5330	368.2763	0	358.5793	348.3447	0	0.2738	0.4666	
2654.1	368.1480	338.5708	0	342.7922	331.6800	0	0.2602	0.4364	
2670.8	375.2657	358.3095	0	374.7680	315.7071	0	0.2745	0.4388	
2687.4	364.7574	303.8790	0	357.3492	362.1954	0	0.2643	0.4336	
2704.1	360.6942	353.1928	0	353.6730	357.0720	0	0.2615	0.4624	
2720.8	370.3011	392.3158	0	361.9630	351.6235	0	0.2680	0.4843	
2737.4	361.8045	345.8507	0	352.4910	366.8799	0	0.2615	0.4640	
2754.1	366.5219	344.6742	0	360.8541	339.5570	0	0.2662	0.4455	
2770.8	364.1051	342.7166	0	362.5458	364.8139	0	0.2660	0.4606	
2787.4	354.6950	359.2996	0	363.6055	370.2265	0	0.2629	0.4750	
2804.1	367.9388	372.7523	0	353.3930	359.3184	0	0.2640	0.4766	
2820.7	370.5483	330.4690	0	362.4913	317.3717	0	0.2683	0.4218	
2837.4	379.6461	369.6544	0	368.3246	345.7088	0	0.2738	0.4657	
2854.0	394.2645	357.3595	0	368.6028	347.8614	0	0.2792	0.4591	
2870.7	358.4211	373.3206	0	359.3513	337.5958	0	0.2627	0.4628	
2887.4	376.6437	344.4380	0	375.5502	340.2420	0	0.2753	0.4458	
2904.0	364.1051	329.7841	0	366.9077	326.3049	0	0.2676	0.4271	
2920.7	369.7061	361.5536	0	364.1735	358.9744	0	0.2686	0.4691	
2937.3	357.0035	324.0292	0	352.0013	364.0250	0	0.2595	0.4480	
2954.0	383.1070	346.6756	0	374.6037	345.5903	0	0.2773	0.4507	
2970.7	371.0394	367.7774	0	356.1848	345.8686	0	0.2662	0.4646	
2987.3	365.5610	357.3695	0	358.7073	345.1248	0	0.2651	0.4574	
3004.0	377.7069	345.5214	0	354.5606	339.9303	0	0.2680	0.4463	
3020.7	358.5474	255.8637	0	347.4747	348.2451	0	0.2584	0.3933	
3037.3	348.7944	347.6116	0	357.2211	359.1224	0	0.2584	0.4601	
3054.0	370.6395	250.4658	0	353.9282	344.6968	0	0.2652	0.3875	
3070.6	347.2505	349.5516	0	308.9101	356.9400	0	0.2402	0.4600	
3087.4	363.9564	351.4879	0	359.5227	360.8141	0	0.2648	0.4637	
3104.0	380.8308	386.9017	0	370.1127	358.0395	0	0.2749	0.4850	
3120.6	359.2889	371.8083	0	350.0213	365.6566	0	0.2596	0.4801	
3137.3	378.0127	371.2453	0	349.0493	330.4492	0	0.2661	0.4568	
3154.0	368.8340	390.3033	0	360.8160	355.1437	0	0.2671	0.4853	
3170.6	374.1792	364.4258	0	364.7547	342.8661	0	0.2705	0.4605	
3187.3	370.5424	354.7051	0	362.5220	363.5707	0	0.2683	0.4676	
3204.0	358.7234	356.0267	0	351.8754	343.5416	0	0.2601	0.4554	
3220.6	368.5044	356.6241	0	372.8295	356.3534	0	0.2714	0.4642	
3237.3	352.7767	363.2323	0	361.5052	318.2017	0	0.2615	0.4436	
3253.9	354.5385	357.2091	0	343.8719	394.2394	0	0.2556	0.4892	
3270.6	353.6524	356.5193	0	346.1435	351.5935	0	0.2561	0.4610	
3287.3	362.2948	360.4231	0	352.4606	336.6745	0	0.2616	0.4538	
3303.9	372.5895	363.4766	0	359.3786	366.1272	0	0.2679	0.4750	
3320.8	359.4363	348.6580	0	375.7385	354.8882	0	0.2691	0.4580	
3337.5	356.4519	351.8869	0	363.0846	344.8699	0	0.2634	0.4536	
3354.1	355.0165	357.0906	0	360.7362	327.7051	0	0.2620	0.4458	
3370.8	380.2918	349.1334	0	376.0636	326.8765	0	0.2769	0.4401	
3387.5	367.4641	345.7852	0	372.0210	347.0257	0	0.2707	0.4510	
3404.1	366.0144	375.6853	0	378.4045	331.0257	0	0.2725	0.4601	
3420.8	359.4408	353.9585	0	366.8523	335.0309	0	0.2658	0.4486	
3437.5	355.3470	341.6239	0	370.5974	347.8174	0	0.2657	0.4489	
3454.1	371.4363	360.7642	0	375.8524	342.0593	0	0.2735	0.4576	
3470.8	362.4119	348.5577	0	362.7923	345.4274	0	0.2654	0.4518	
3487.5	337.4142	349.4799	0	372.0234	312.8880	0	0.2597	0.4312	
3504.1	364.2721	350.9688	0	376.8424	347.1432	0	0.2713	0.4545	
3520.8	343.5899	351.4800	0	376.8771	328.1831	0	0.2637	0.4425	
3537.5	363.5115	371.9117	0	384.1754	329.1944	0	0.2737	0.4564	
3554.1	363.0508	371.4589	0	367.6143	346.9849	0	0.2674	0.4677	
3570.8	373.1415	355.4283	0	367.6629	340.7721	0	0.2712	0.4533	
3587.5	339.8435	364.6529	0	374.8993	351.4295	0	0.2616	0.4662	
3604.1	351.0997	373.6667	0	369.6541	342.3593	0	0.2638	0.4662	
3620.8	356.0781	354.4265	0	367.4010	340.1672	0	0.2648	0.4522	
3637.5	367.2355	364.4777	0	368.0805	324.6294	0	0.2691	0.4486	
3654.1	369.2681	387.5576	0	362.8693	367.6761	0	0.2680	0.4917	
3670.8	356.1330	348.2319	0	382.4520	344.2976	0	0.2703	0.4509	
3687.5	365.7763	368.1427	0	376.3205	339.0125	0	0.2716	0.4604	
3704.1	358.0775	365.9813	0	385.7046	342.4937	0	0.2722	0.4612	
3720.8	371.3031	357.5383	0	373.5389	344.3331	0	0.2726	0.4569	
3737.5	377.6895	372.8080	0	358.0930	334.3395	0	0.2693	0.4604	
3754.1	364.5667	363.4114	0	377.9917	347.4520	0	0.2718	0.4628	
3770.8	376.4645	355.3084	0	375.7691	341.9750	0	0.2753	0.4540	
3787.5	380.2482	354.2767	0	361.5045	357.5646	0	0.2715	0.4634	
3804.1	343.7829	373.0890	0	373.0221	346.6263	0	0.2624	0.4686	
3820.7	349.4168	385.7345	0	367.0199	343.0598	0	0.2622	0.4745	
3837.4	346.3478	372.1256	0	375.3314	328.9646	0	0.2642	0.4564	
75.5									start_trial 6
824.9									start_stimuli stim_a6__vs__stim_b6
3822.7									stop_stimuli stim_a6__vs__stim_b6
3822.8									stop_trial
TimeStamp	GazePointXLeft	GazePointYLeft	ValidityLeft	GazePointXRight	GazePointYRight	ValidityRight	GazePointX	GazePointY	Event
0.0	-1.0000	-1.0000	4	-1.0000	-1.0000	4	-1.0000	-1.0000	
16.7	-1.0000	-1.0000	4	-1.0000	-1.0000	4	-1.0000	-1.0000	
